game,player,hand,value,average face value,nil chance,misdeal,nil
1979,south,6S 4S AH 3H TC 7C 2C AD QD JD 6D 5D 3D,4,0.96,7.46,False,True
1979,west,DS KS QS JS QH JH TH 8H 7H 5H 5C KD TD,7,0.01,10.15,False,False
1980,north,DS TS 6S 3S QH 9H 8H 3H JC 7C KD TD 6D,3,0.48,8.69,False,True
1980,east,9S 7S 5S AH KH 6H 5H QC TC 6C AD JD 9D,9,0.64,9.31,False,True
1980,south,KS QS JS 8S 4H 9C 5C 4C 3C 2C QD 7D 3D,5,0.01,7.15,False,False
1980,west,BS LS AS 4S JH TH 7H AC KC 8C 8D 5D 4D,21,0.0,10.08,False,False
1981,north,9S 8S 5S 4S QH 7H KC JC 4C 3C JD 9D 3D,2,0.6,7.62,False,True
1981,east,DS KS 7S 3S 5H AC QC 9C 8C AD TD 7D 5D,6,0.39,9.38,False,True
1981,south,AS QS AH KH JH TH 6H 4H TC 5C 2C 8D 6D,5,0.16,8.85,False,False
1981,west,BS LS JS TS 6S 9H 8H 3H 7C 6C KD QD 4D,15,0.0,9.38,False,False
1982,north,BS TS 9S 4S 3S KH 8H AC 8C 5C AD 7D 5D,17,0.0,9.0,False,False
1982,east,DS AS QS JS 7S 5S 9H 6H KC 4C 3C TD 6D,8,0.02,8.85,False,False
1982,south,AH QH JH TH 7H 3H JC 9C 7C 2C KD QD 3D,4,0.96,8.77,True,True
1982,west,LS KS 8S 6S 5H 4H QC TC 6C JD 9D 8D 4D,8,0.16,8.62,False,False
1983,north,BS LS QS TS 6S 4S 9H 5H 7C 4C 9D 7D 4D,13,0.0,8.46,False,False
1983,east,DS AS 5S AH KH 7H JC TC 5C 2C AD 8D 5D,14,0.45,9.46,False,False
1983,south,KS 9S 8S QH JH TH 8H 6H 3H QC 9C JD TD,2,0.52,9.38,False,True
1983,west,JS 7S 3S 4H AC KC 8C 6C 3C KD QD 6D 3D,2,0.8,7.92,False,True
1984,north,LS 7S 6S 4S AH TH 7H AC TC 6C 3C 9D 4D,11,0.2,8.46,False,False
1984,east,DS KS 9S JH 9H 5H 5C AD QD JD TD 6D 3D,2,0.52,9.46,False,True
1984,south,AS 5S KH QH 8H 4H KC QC JC 9C 2C KD 8D,8,0.45,9.54,False,True
1984,west,BS QS JS TS 8S 3S 6H 3H 8C 7C 4C 7D 5D,8,0.0,7.77,False,False
1985,north,LS 9S 6S QH TH 9H 8H 3H AC JC 7C 8D 4D,9,0.21,9.0,False,False
1985,east,JS 7S 3S 7H 5H QC 8C 5C 2C KD JD TD 6D,2,0.8,7.69,False,True
1985,south,KS 8S 4S AH KH TC 9C 4C 3C 9D 7D 5D 3D,9,0.65,7.85,False,True
1985,west,BS DS AS QS TS 5S JH 6H 4H KC 6C AD QD,18,0.0,10.69,False,False
1986,north,TS 5S 4S JH KC QC 8C 7C 4C JD TD 7D 3D,0,0.8,8.08,False,True
1986,east,JS 8S 7S 6S AH TH 3H AC 5C 3C 2C 9D 5D,6,0.72,7.46,False,True
1986,south,LS DS AS QS QH 6H JC 9C AD KD QD 8D 4D,10,0.02,11.23,False,False
1986,west,BS KS 9S 3S KH 9H 8H 7H 5H 4H TC 6C 6D,8,0.0,8.46,False,False
1987,north,KS QS JS 6S 5S 9H 8H 3H QC JC 7C 6C 4D,4,0.01,8.23,False,False
1987,east,BS AS 8S 7S 3S AH AC TC 3C AD 9D 5D 3D,19,0.0,9.31,False,False
1987,south,LS DS 9S JH TH 7H 6H 5H 4H 5C JD 8D 6D,5,0.21,8.69,False,False
1987,west,TS 4S KH QH KC 9C 8C 4C 2C KD QD TD 7D,5,0.64,9.0,False,True
1988,north,BS TS 8S 7S 3S KH JH TH AC 9C JD 7D 5D,13,0.0,9.62,False,False
1988,east,AS 5S AH 9H 8H 7H KC 6C 3C KD QD 9D 3D,10,0.45,8.92,False,False
1988,south,LS 9S 6S 6H 5H QC TC 8C 7C 4C AD TD 8D,9,0.21,8.85,False,False
1988,west,DS KS QS JS 4S QH 4H 3H JC 5C 2C 6D 4D,5,0.01,7.85,False,False
1989,north,DS 9S 7S 6S 3S TH 4H 4C AD 8D 7D 5D 4D,0,0.72,7.38,False,True
1989,east,BS KS TS 5S 8H 6H 5H 3H TC 9C 6C KD 3D,11,0.0,8.31,False,False
1989,south,LS QS JS 4S AH QH JH 9H JC 5C 3C QD 9D,9,0.06,9.92,False,False
1989,west,AS 8S KH 7H AC KC QC 8C 7C 2C JD TD 6D,6,0.45,9.62,False,True
1990,north,BS 4S AH KH JH 7H 3H AC 8C 3C KD 6D 5D,13,0.0,9.08,False,False
1990,east,DS QS 9S 7S 6S 3S QH TH KC 7C QD TD 4D,6,0.14,9.23,False,False
1990,south,AS 8S 9H 8H 6H QC JC TC 9C 5C 9D 8D 3D,3,0.56,8.62,False,True
1990,west,LS KS JS TS 5S 5H 4H 6C 4C 2C AD JD 7D,11,0.09,8.31,False,False
1991,north,AS KS QS 7S JH TH 9H KC 6C 5C 4C 2C 6D,7,0.01,8.62,False,False
1991,east,BS LS 3S AH 8H 4H AC TC 8C JD 9D 5D 4D,19,0.0,9.46,False,False
1991,south,DS TS 8S 6S 7H 5H JC 7C 3C AD QD TD 3D,2,0.6,8.54,False,True
1991,west,JS 9S 5S 4S KH QH 6H 3H QC 9C KD 8D 7D,5,0.6,8.62,False,True
1992,north,DS AS TS 9S 3S JH 9H 8H 3H 4C 3C QD 3D,3,0.42,8.0,False,True
1992,east,LS QS 8S AH QH TH 7H 6H 5H 9C 8C AD TD,11,0.14,10.08,False,False
1992,south,JS 7S 4S KH TC 6C 5C 2C KD 8D 6D 5D 4D,0,0.32,7.23,False,True
1992,west,BS KS 6S 5S 4H AC KC QC JC 7C JD 9D 7D,8,0.0,9.92,False,False
1993,north,QS JS 6S 5S 7H 6C 2C AD KD QD JD TD 8D,2,0.23,9.0,False,True
1993,east,LS TS 7S 3S TH 9H 6H 4H QC 9C 3C 6D 5D,6,0.2,7.69,False,False
1993,south,DS 9S 8S 4S KH QH 5H 3H AC KC JC 8C 5C,2,0.48,9.23,False,True
1993,west,BS AS KS AH JH 8H TC 7C 4C 9D 7D 4D 3D,15,0.0,9.31,False,False
1994,north,BS QS TS 9S JH 8H 7H 8C 6C 5C JD TD 9D,8,0.0,9.46,False,False
1994,east,DS KS JS 8S 4S 3S QH 4H AC KC 2C 8D 7D,9,0.07,8.77,False,False
1994,south,LS 7S 6S AH KH 9H 6H 5H TC AD QD 5D 4D,7,0.21,9.31,False,False
1994,west,AS 5S TH 3H QC JC 9C 7C 4C 3C KD 6D 3D,6,0.56,7.69,False,True
1995,north,BS LS KS QS 8S KH 3H AC KC 7C AD QD 3D,30,0.0,11.15,False,False
1995,east,TS 9S 7S 6S 5S TH 6H 9C 5C 4C 8D 7D 6D,0,0.72,7.08,False,True
1995,south,JS 4S AH QH JH 9H 8H 7H 5H 4H TC 8C 4D,1,0.8,8.23,False,True
1995,west,DS AS 3S QC JC 6C 3C 2C KD JD TD 9D 5D,3,0.45,8.77,False,True
1996,north,BS JS 8S 5S JH 8H AC QC 9C 7C 6C QD 3D,6,0.0,9.46,False,False
1996,east,KS TS 4S 3S KH QH 4H JC TC 5C 3C KD TD,9,0.49,8.54,False,True
1996,south,DS QS TH 9H 7H 6H KC 8C AD JD 6D 5D 4D,5,0.56,9.23,False,True
1996,west,LS AS 9S 7S 6S AH 5H 3H 4C 2C 9D 8D 7D,12,0.14,8.0,False,False
1997,north,LS DS AS JS KH 9H 4H 7C 4C 2C JD 6D 4D,11,0.11,8.92,False,False
1997,east,4S JH 8H 6H 5H 3H KC QC 3C QD 8D 7D 3D,4,1,7.31,False,True
1997,south,BS QS 9S 7S 3S AH AC TC 9C 5C AD TD 5D,18,0.0,9.92,False,False
1997,west,KS TS 8S 6S 5S QH TH 7H JC 8C 6C KD 9D,6,0.39,9.08,False,True
1998,north,AS KS JS TH 8H 7H 5H 3H 9C 6C TD 7D 3D,5,0.0,8.15,False,False
1998,east,BS QS 8S 3S 9H QC TC 7C 2C AD KD JD 6D,12,0.0,9.54,False,False
1998,south,LS 7S 6S 5S AH KH 4H JC 4C QD 9D 8D 5D,12,0.16,8.77,False,False
1998,west,DS TS 9S 4S QH JH 6H AC KC 8C 5C 3C 4D,1,0.48,8.77,False,True
1999,north,LS TS 7S 6S 4S KH 7H QC JC 3C JD 9D 4D,9,0.16,8.69,False,False
1999,east,BS DS QS TH 8H 8C 6C 5C AD 8D 7D 6D 5D,8,0.0,9.31,False,False
1999,south,AS JS 8S 5S JH 9H 3H TC 9C 7C 4C 2C TD,3,0.42,7.92,False,True
1999,west,KS 9S 3S AH QH 6H 5H 4H AC KC KD QD 3D,13,0.52,9.31,False,False
2000,north,LS 4S 3S AH QH 9H 8H 6C 2C QD JD TD 5D,7,0.26,8.62,False,False
2000,east,DS KS JS 9S 8S KH 7H 6H JC 9C 8C 3C 8D,5,0.21,9.31,False,False
2000,south,BS AS 7S TH 4H AC QC TC 5C 4C AD KD 3D,16,0.0,9.77,False,False
2000,west,QS TS 6S 5S JH 5H 3H KC 7C 9D 7D 6D 4D,5,0.63,7.54,False,True
2001,north,JS 8S 6S 4S QH TH 9H 8H AC TC 4C 8D 6D,4,0.6,8.46,False,True
2001,east,BS 5S 5H 4H QC JC 9C 8C 5C QD 5D 4D 3D,6,0.0,7.69,False,False
2001,south,DS KS QS TS 7S 3S JH 3H KC 7C 3C KD 9D,10,0.01,9.15,False,False
2001,west,LS AS 9S AH KH 7H 6H 6C 2C AD JD TD 7D,14,0.11,9.92,False,False
2002,north,DS KS JS 8S 5S 4S KH 6H AC KC 4C QD 3D,12,0.07,9.31,False,False
2002,east,LS QS 7S JH 9H 4H QC TC 6C 3C 9D 8D 5D,7,0.23,8.62,False,False
2002,south,BS AS TS 6S 3S QH TH 7H 9C 8C AD JD 4D,14,0.0,9.62,False,False
2002,west,9S AH 8H 5H 3H JC 7C 5C 2C KD TD 7D 6D,4,1.0,7.69,False,True
2003,north,QS 8S AH 9H 6H 3H QC TC 8C 7C TD 9D 7D,4,0.56,8.85,False,True
2003,east,LS TS 7S 6S KH QH 5H 4H JC QD JD 8D 5D,7,0.16,9.23,False,False
2003,south,BS KS 9S 4S TH 9C 6C 5C 4C 2C 6D 4D 3D,8,0.0,7.08,False,False
2003,west,DS AS JS 5S 3S JH 8H 7H AC KC 3C AD KD,17,0.25,10.08,False,False
2004,north,5S KH QH TH 9H AC QC TC 7C 2C QD JD 8D,3,0.8,9.62,False,True
2004,east,JS 9S 8S 7S 4S 5H 3H KC 9C AD KD 6D 4D,7,0.6,8.15,False,True
2004,south,BS AS KS 6S 3S AH 7H 4H 8C 5C 3C TD 5D,15,0.0,8.38,False,False
2004,west,LS DS QS TS JH 8H 6H JC 6C 4C 9D 7D 3D,7,0.14,9.08,False,False
2005,north,BS KS QS JS TS AH JH 6H 5H KC 4C KD QD,18,0.0,10.85,False,False
2005,east,DS 9S 8S 7S KH 8H 3H 5C 3C 2C AD 9D 5D,7,0.6,7.77,False,True
2005,south,LS AS 4S QH 9H JC TC 9C 8C 7C JD TD 4D,8,0.15,9.62,False,False
2005,west,6S 5S 3S TH 7H 4H AC QC 6C 8D 7D 6D 3D,5,0.96,7.0,False,True
2006,north,TS 9S AH KH 7H TC 9C 7C 4C 3C AD JD 5D,11,0.64,8.92,False,True
2006,east,DS QS 5S JH 9H 4H KC 6C 5C TD 8D 6D 4D,5,0.7,8.31,False,True
2006,south,BS LS AS KS 8S QH TH 8H 6H JC 8C 2C KD,16,0.0,10.62,False,False
2006,west,JS 7S 6S 4S 3S 5H 3H AC QC QD 9D 7D 3D,4,0.72,7.38,False,True
2007,north,BS 5S 3S AH JH TH 9C 4C KD QD JD 7D 5D,10,0.0,9.31,False,False
2007,east,DS QS JS 8S 4S 7H QC 6C 5C AD 9D 6D 4D,5,0.23,8.69,False,False
2007,south,9S 7S KH QH 9H 8H 5H 3H AC JC 3C TD 8D,4,0.8,8.62,False,True
2007,west,LS AS KS TS 6S 6H 4H KC TC 8C 7C 2C 3D,10,0.01,8.62,False,False
2008,north,KS 4S AH JH 7H 6H KC 3C 2C AD 6D 5D 4D,9,0.65,7.85,False,True
2008,east,DS 8S 7S 6S 9H TC 8C 6C 5C QD TD 9D 3D,0,0.6,8.31,False,True
2008,south,LS 3S KH TH 5H 4H 3H QC 9C 7C 4C KD 7D,8,0.26,8.15,False,False
2008,west,BS AS QS JS TS 9S 5S QH 8H AC JC JD 8D,15,0.0,10.92,False,False
2009,north,LS AS JS TS 9S 8S 7S JH 7H AC KC TC 9D,15,0.01,10.69,False,False
2009,east,DS QS 4S 3S AH KH QH 8H 5C 4C 2C AD 8D,10,0.42,8.77,False,False
2009,south,BS 6S TH 9H 6H 5H QC 8C KD QD JD TD 4D,6,0.0,9.46,False,False
2009,west,KS 5S 4H 3H JC 9C 7C 6C 3C 7D 6D 5D 3D,2,0.91,6.31,False,True
2010,north,QS JS 6S AH JH 9H 7H 5H 9C 8C AD QD 9D,7,0.23,9.77,False,False
2010,east,LS 7S 5S 4S 3S QH 8H QC JC TC 2C TD 6D,5,0.2,8.15,False,False
2010,south,BS DS TS TH 6H 4H 3H 6C 4C 3C KD JD 8D,9,0.0,8.46,False,False
2010,west,AS KS 9S 8S KH AC KC 7C 5C 7D 5D 4D 3D,9,0.01,8.85,False,False
2011,north,7S 5S 8H 4H AC KC JC 9C 6C JD 9D 8D 6D,0,0.8,8.54,False,True
2011,east,LS DS QS AH QH TH 3H QC TC 3C QD 4D 3D,11,0.19,9.69,False,False
2011,south,BS JS TS 8S 6S 3S KH 9H 8C 7C KD TD 7D,12,0.0,9.38,False,False
2011,west,AS KS 9S 4S JH 7H 6H 5H 5C 4C 2C AD 5D,9,0.04,7.62,False,False
2012,north,JS 8S 6S QH KC JC 7C 6C 3C 2C AD 7D 4D,4,0.8,8.0,False,True
2012,east,KS TS 4S JH 8H 7H 4H 8C 5C JD TD 9D 3D,2,0.65,7.92,False,True
2012,south,BS QS 9S 5S TH 9H 6H QC TC 9C KD QD 6D,13,0.0,10.0,False,False
2012,west,LS DS AS 7S 3S AH KH 5H 3H AC 4C 8D 5D,16,0.11,9.31,False,False
2013,north,8S 6S 4S KH 8H 3H 7C 6C QD TD 8D 6D 5D,3,0.96,7.38,False,True
2013,east,BS DS JS TS 9S TH KC QC 3C JD 9D 4D 3D,10,0.0,9.77,False,False
2013,south,LS QS AH QH JH 9H 5H AC 9C 8C 4C AD KD,16,0.09,10.85,False,False
2013,west,AS KS 7S 5S 3S 7H 6H 4H JC TC 5C 2C 7D,5,0.04,7.23,False,False
2014,north,JS 7S 6S TH 9H 8H 7H 6H 5H 5C 2C 7D 4D,0,0.96,6.69,False,True
2014,east,DS AS TS 5S AH 3H QC 7C 6C JD TD 6D 3D,8,0.34,8.92,False,False
2014,south,BS KS 9S 3S JH 4H AC JC TC 8C 3C QD 9D,8,0.0,9.54,False,False
2014,west,LS QS 8S 4S KH QH KC 9C 4C AD KD 8D 5D,17,0.1,10.08,False,False
2015,north,KS QS TS 5S 4S AH QH JH 3H TD 9D 8D 3D,6,0.03,8.77,False,False
2015,east,LS DS 8S 7S 3S TH 7H 5H QC TC JD 7D 5D,5,0.16,8.92,False,False
2015,south,AS 9S 6S KH 9H KC 8C 5C 4C 3C 2C AD 4D,10,0.56,8.0,False,True
2015,west,BS JS 8H 6H 4H AC JC 9C 7C 6C KD QD 6D,10,0.0,9.54,False,False
2016,north,DS 6S 3S AH QH 4H KC 9C 2C AD JD TD 8D,10,0.64,9.31,False,True
2016,east,AS KS QS 8S 4S KH 8H 6H 8C 4C 6D 5D 4D,10,0.01,8.08,False,False
2016,south,BS 9S 5S TH 9H 7H 5H 3H QC TC 7C KD QD,10,0.0,9.15,False,False
2016,west,LS JS TS 7S JH AC JC 6C 5C 3C 9D 7D 3D,5,0.16,8.69,False,False
2017,north,QS QH JH 9H 7H 5H AC QC TD 8D 7D 4D 3D,4,0.7,8.77,False,True
2017,east,LS DS JS 9S AH KH TH 3H 8C 6C 2C QD 5D,9,0.16,9.54,False,False
2017,south,BS AS KS TS 7S 3S KC 9C 4C AD JD 9D 6D,16,0.0,10.0,False,False
2017,west,8S 6S 5S 4S 8H 6H 4H JC TC 7C 5C 3C KD,0,0.24,6.92,False,True
2018,north,TS 8S 7S 4S 6H KC KD QD JD TD 8D 7D 4D,0,0.16,8.69,False,True
2018,east,BS AS JS 6S KH TH 8H 5H AC 5C AD 6D 3D,19,0.0,9.69,False,False
2018,south,LS 9S 5S JH 9H 3H QC JC TC 3C 2C 9D 5D,5,0.26,8.08,False,True
2018,west,DS KS QS 3S AH QH 7H 4H 9C 8C 7C 6C 4C,6,0.14,8.77,False,False
2019,north,BS AH 8H 6H 5H 7C 5C 3C 2C QD 8D 6D 5D,8,0.0,7.54,False,False
2019,east,JS TS 7S 3S KH 7H 4H 9C AD TD 9D 7D 4D,3,0.6,8.31,False,True
2019,south,LS DS 9S 5S 4S QH 9H AC KC TC KD JD 3D,15,0.12,10.31,False,False
2019,west,AS KS QS 8S 6S JH TH 3H QC JC 8C 6C 4C,7,0.01,9.08,False,False
2020,north,LS 8S QH AC KC JC 7C 4C 3C AD JD TD 4D,7,0.16,9.77,False,False
2020,east,BS DS KS JS 9S 5S AH 8H 7H 8C 5C 2C 5D,12,0.0,9.15,False,False
2020,south,7S 6S 3S KH JH TH 9H 6H TC 9C QD 6D 3D,1,0.8,8.08,False,True
2020,west,AS QS TS 4S 5H 4H 3H QC 6C KD 9D 8D 7D,7,0.15,8.23,False,False
2021,north,BS AS KS TS 4S 3S TH 7H 9C QD 8D 7D 4D,11,0.0,9.08,False,False
2021,east,LS 8S 7S 5S AH 8H 8C 5C 4C 3C AD 9D 5D,13,0.2,8.15,False,False
2021,south,DS QH JH 9H 6H 5H 3H KC QC TC 7C 6C JD,3,0.8,9.23,False,True
2021,west,QS JS 9S 6S KH 4H AC JC 2C KD TD 6D 3D,11,0.07,8.77,False,False
2022,north,BS LS QS 7S 3S 8H 5H QC JC 8C 7C 8D 5D,13,0.0,9.15,False,False
2022,east,KS TS 9S 6S AH KH 6H 4H KC 4C QD 9D 6D,10,0.39,9.15,False,False
2022,south,DS AS 5S TH 9H 7H AC TC 9C 5C 3C 2C AD,7,0.0,9.0,False,False
2022,west,JS 8S 4S QH JH 3H 6C KD JD TD 7D 4D 3D,1,0.8,7.92,False,True
2023,north,LS 6S 4S 3S JH 5H KC QC 8C 5C 3C QD TD,5,0.2,8.31,False,False
2023,east,BS DS AS QS 8S 4H 7C 2C KD JD 8D 6D 5D,11,0.0,9.38,False,False
2023,south,KS JS 9S 7S 5S 7H 3H AC JC 6C 4C AD 4D,8,0.27,8.31,False,False
2023,west,TS AH KH QH TH 9H 8H 6H TC 9C 9D 7D 3D,0,0.8,9.23,False,True
2024,north,JS TS 7S 4S KH TH 9H 8H 4H 6C AD KD 6D,7,0.48,8.85,False,True
2024,east,8S 5S 6H 5H 9C 7C 4C 2C TD 9D 7D 5D 4D,0,1,6.23,False,True
2024,south,BS LS AS 9S 6S AH 7H 3H AC KC QC JC JD,22,0.0,11.31,False,False
2024,west,DS KS QS 3S QH JH TC 8C 5C 3C QD 8D 3D,5,0.14,8.85,False,False
2025,north,KS JS TS 9S 6S AH QH 7H 5H 6C AD 9D 6D,8,0.07,9.38,False,False
2025,east,BS LS 8S 7S 5S 9H 3H JC 8C 5C 4C 3C 3D,11,0.0,7.62,False,False
2025,south,DS AS 4S 3S KH JH 8H 6H AC QC 9C 2C KD,7,0.11,9.54,False,False
2025,west,QS TH 4H KC TC 7C QD JD TD 8D 7D 5D 4D,3,0.7,8.69,False,True
2026,north,KS TS 3S AH 8H 6H 5H AC JC 9C 6C QD 6D,6,0.52,9.0,False,True
2026,east,LS AS 9S KH QC TC 7C 2C KD TD 9D 7D 3D,8,0.05,9.62,False,False
2026,south,QS 7S 6S 4S 9H 4H 3H 8C 4C AD 8D 5D 4D,4,0.63,6.77,False,True
2026,west,BS DS JS 8S 5S QH JH TH 7H KC 5C 3C JD,9,0.0,9.85,False,False
2027,north,KS JS 9S 6S 5S KH TH 3H JC 5C 3C 2C 5D,5,0.32,7.38,False,True
2027,east,DS QS TS 3S JH 9H KC QC 6C 4C JD 8D 3D,4,0.42,9.0,False,True
2027,south,BS LS AS 8S 4S AH QH 8H 7H KD QD 7D 4D,18,0.0,10.46,False,False
2027,west,7S 6H 5H 4H AC TC 9C 8C 7C AD TD 9D 6D,2,1.0,8.38,False,True
2028,north,9S 8S 7S 4S KH 6H 5H 4H 8C 4C 3C QD 9D,2,0.72,7.08,False,True
2028,east,DS AS 3S QH JH 8H 3H TC 9C 2C TD 5D 4D,3,0.56,8.15,False,True
2028,south,BS LS JS 6S TH KC QC 7C 6C 5C AD 8D 3D,15,0.0,9.85,False,False
2028,west,KS QS TS 5S AH 9H 7H AC JC KD JD 7D 6D,14,0.02,10.15,False,False
2029,north,BS AS 8S 8H 6H 3H AC KC 9C 3C 2C AD KD,16,0.0,9.54,False,False
2029,east,LS KS QH TH 7H JC 7C 5C 4C QD 8D 6D 5D,8,0.17,8.92,False,False
2029,south,JS TS 7S 5S 4S KH 9H QC 8C 6C JD TD 4D,4,0.6,8.46,False,True
2029,west,DS QS 9S 6S 3S AH JH 5H 4H TC 9D 7D 3D,4,0.53,8.31,False,True
2030,north,DS 9S 5S 4S 8H 5H JC TC 6C 5C KD 9D 4D,3,0.6,8.0,False,True
2030,east,KS QS 6S 3S JH TH AC 9C 4C 3C AD 8D 5D,10,0.18,8.62,False,False
2030,south,AS TS 7S 9H 7H 4H 3H KC 7C QD JD 7D 6D,6,0.56,8.46,False,True
2030,west,BS LS JS 8S AH KH QH 6H QC 8C 2C TD 3D,16,0.0,10.15,False,False
2031,north,AS JS 4S TH 9H AC KC 7C 5C 2C KD 8D 4D,6,0.45,8.77,False,True
2031,east,LS QS 7S JH 7H 5H 4H 3H QC 6C QD JD 3D,8,0.23,8.38,False,False
2031,south,BS DS KS 5S QH 6H 9C 8C 4C AD 9D 7D 5D,10,0.0,9.54,False,False
2031,west,TS 9S 8S 6S 3S AH KH 8H JC TC 3C TD 6D,7,0.6,8.54,False,True
2032,north,AS TS QH 5H 4H 7C 6C 3C QD JD 8D 7D 5D,4,0.56,8.0,False,True
2032,east,LS DS JS 7S 4S 9H 6H 3H KC 5C TD 6D 3D,8,0.2,8.31,False,False
2032,south,BS KS 9S 8S 6S 5S 3S AH KH QC TC 9C AD,20,0.0,10.23,False,False
2032,west,QS JH TH 8H 7H AC JC 8C 4C 2C KD 9D 4D,3,0.7,8.69,False,True
2033,north,9S 6S 9H 3H AC QC 9C 8C 4C KD QD 5D 3D,2,0.8,8.23,False,True
2033,east,BS LS KS QS JS 3S QH 8H 7H 7C 6C TD 6D,16,0.0,9.85,False,False
2033,south,AS 7S KH JH TH 4H JC TC 5C JD 9D 8D 4D,5,0.45,9.0,False,True
2033,west,DS TS 8S 5S 4S AH 6H 5H KC 3C 2C AD 7D,11,0.6,8.15,False,True
2034,north,KS 9S 9H 8H 5H AC JC TC 9C 6C AD 7D 3D,6,0.52,9.08,False,True
2034,east,JS 7S 3S KH 7H 4H QC 4C 3C 2C QD JD 9D,4,0.96,7.54,False,True
2034,south,LS DS QS TS 6S 5S 4S TH 7C KD TD 6D 4D,9,0.05,9.08,False,False
2034,west,BS AS 8S AH QH JH 6H 3H KC 8C 5C 8D 5D,12,0.0,9.54,False,False
2035,north,AS 3S QH TH 9H 8H AC 9C 6C 4C KD QD 9D,9,0.45,9.46,False,False
2035,east,BS QS 8S 5S JH 5H 3H 7C 3C AD 8D 6D 3D,10,0.0,7.85,False,False
2035,south,DS KS TS 9S 4S AH 7H 6H KC JC TC 8C 4D,8,0.39,9.54,False,False
2035,west,LS JS 7S 6S KH 4H QC 5C 2C JD TD 7D 5D,9,0.2,8.38,False,False
2036,north,QS 5S JH 3H KC JC TC 4C 3C JD TD 8D 5D,2,0.7,8.15,False,True
2036,east,LS KS JS 7S TH 8H 6H 5H 8C 7C 6C AD KD,14,0.07,9.54,False,False
2036,south,BS 9S 6S 4S 3S KH 9H 7H 9C 2C QD 9D 7D,10,0.0,8.23,False,False
2036,west,DS AS TS 8S AH QH 4H AC QC 5C 6D 4D 3D,13,0.34,9.31,False,False
2037,north,QS JS 5S AH KH QH 4H AC JC 4C 2C QD 5D,8,0.31,9.15,False,False
2037,east,BS DS 7S JH 8H KC TC 9C 6C AD JD 7D 6D,10,0.0,10.31,False,False
2037,south,KS 9S 6S 4S 3S 9H 7H QC 7C TD 8D 4D 3D,2,0.58,7.31,False,True
2037,west,LS AS TS 8S TH 6H 5H 3H 8C 5C 3C KD 9D,11,0.14,8.46,False,False
2038,north,BS LS KS QS TS QH 6H AC 9C 5C KD 9D 6D,22,0.0,10.92,False,False
2038,east,4S 3S QC JC 7C 6C 4C 3C 2C JD 7D 4D 3D,0,1,5.92,False,True
2038,south,DS JS 9S 7S AH JH TH 9H 8H 7H 5H 4H AD,4,0.48,9.54,False,True
2038,west,AS 8S 6S 5S KH 3H KC TC 8C QD TD 8D 5D,9,0.34,8.85,False,False
2039,north,AS 9S 8S 5S KH QH JH 8H 5C 3C 2C JD 7D,5,0.42,8.31,False,True
2039,east,LS DS KS JS TS 9H 4H TC 8C 4C QD 9D 6D,8,0.05,9.77,False,False
2039,south,BS QS 7S 6S AH 6H KC QC 7C 6C AD KD 5D,21,0.0,10.15,False,False
2039,west,4S 3S TH 7H 5H 3H AC JC 9C TD 8D 4D 3D,4,0.96,7.0,False,True
2040,north,KS QS 6S 3S TH 9H KC TC 9C 5C 4C KD 3D,7,0.18,8.46,False,False
2040,east,BS 8S 8H 7H 5H 4H AC 8C 7C 3C 9D 6D 5D,8,0.0,7.77,False,False
2040,south,DS JS TS 4S KH QH 3H QC AD QD JD TD 7D,4,0.36,10.31,False,True
2040,west,LS AS 9S 7S 5S AH JH 6H JC 6C 2C 8D 4D,12,0.11,8.69,False,False
2041,north,LS AS 8S 3S JH 6H 5H 3H KC 7C 5C 6D 4D,11,0.14,7.77,False,False
2041,east,DS 9S KH TH 9H 8H TC AD KD 8D 7D 5D 3D,2,0.64,9.54,False,True
2041,south,JS TS 6S 4S 4H AC JC 6C 3C 2C QD JD 9D,1,0.6,7.92,False,True
2041,west,BS KS QS 7S 5S AH QH 7H QC 9C 8C 4C TD,15,0.0,10.0,False,False
2042,north,DS QS TS QH JH 7H KC 8C AD TD 9D 8D 3D,6,0.42,10.15,False,True
2042,east,LS JS 8S 6S 3S TH 3H TC 9C 7C 4C JD 4D,5,0.2,7.85,False,False
2042,south,AS KS 7S 5S 4S KH 9H 6H QC 3C 2C 6D 5D,9,0.04,7.62,False,False
2042,west,BS 9S AH 8H 5H 4H AC JC 6C 5C KD QD 7D,14,0.0,9.62,False,False
2043,north,BS 9S 8S 7S 5S QC 7C AD QD 9D 6D 5D 4D,6,0.0,8.85,False,False
2043,east,KS QS JS 6S AH TH 7H 5H JC TC KD 8D 7D,9,0.01,9.77,False,False
2043,south,LS 3S QH 8H 6H 3H AC KC 9C 8C 6C 2C 3D,6,0.26,7.92,False,False
2043,west,DS AS TS 4S KH JH 9H 4H 5C 4C 3C JD TD,5,0.34,8.69,False,True
2044,north,BS LS AS TS 8S 5S TC 4C 2C KD 8D 4D 3D,16,0.0,8.77,False,False
2044,east,KS 9S 6S 3S AH KH TH AC KC JC 8C TD 9D,13,0.29,10.23,False,False
2044,south,7S QH 8H 6H 5H 4H 3H QC 9C 7C 6C QD 6D,1,1,7.46,False,True
2044,west,DS QS JS 4S JH 9H 7H 5C 3C AD JD 7D 5D,4,0.23,8.77,False,True
