game,player,hand,value,average face value,nil chance,misdeal,nil
298,west,TS 6S 4S 4H 3H JC 9C 8C 6C 2C QD 6D 4D,1,0.96,6.54,False,True
299,north,BS KS JS TS 3S AH KH KC TC TD 7D 6D 4D,18,0.0,10.08,False,False
299,east,DS 9S 5S 4S QH 8H 6H 5H 7C 6C 3C JD 3D,0,0.72,7.23,False,True
299,south,LS AS QS 8S JH TH 4H AC AD KD QD 8D 5D,14,0.0,10.85,False,False
299,west,7S 6S 9H 7H 3H QC JC 9C 8C 5C 4C 2C 9D,1,0.96,7.08,False,True
300,north,BS 9S 7S 3S 7H AC 9C 8C 4C QD 9D 8D 3D,8,0.0,8.46,False,False
300,east,LS JS 5S AH KH 8H 4H KC JC TC AD 7D 5D,16,0.16,10.08,False,False
300,south,DS AS TS 6S QH JH 9H 3H 7C 5C 3C JD 4D,3,0.42,8.46,False,True
300,west,KS QS 8S 4S TH 6H 5H QC 6C 2C KD TD 6D,8,0.18,8.23,False,False
301,north,9S 7S 6S KH TH 7H QC TC 9C 5C QD 8D 4D,4,0.8,8.62,False,True
301,east,BS QS JS TS 4S JH 6H AC KC 8C 7C AD TD,16,0.0,10.54,False,False
301,south,LS AS KS 8S 3S QH 8H 4H 6C 4C KD 7D 3D,14,0.01,8.54,False,False
301,west,DS 5S AH 9H 5H 3H JC 3C 2C JD 9D 6D 5D,2,0.96,7.54,False,True
302,north,LS TS 3S AH KH TH 9H 8H JC 8C 7C QD 4D,5,0.21,9.62,False,False
302,east,DS AS JS 9S 6S 5S 6H KC QC 6C 5C JD TD,5,0.11,9.46,False,False
302,south,QS 4H 3H AC TC 4C 3C AD 9D 8D 6D 5D 3D,2,1,7.31,False,True
302,west,BS KS 8S 7S 4S QH JH 7H 5H 9C 2C KD 7D,11,0.0,8.85,False,False
303,north,BS 3S KH QH 8H 6H 3H TC 3C AD QD TD 8D,8,0.0,9.15,False,False
303,east,KS TS 8S 7S 4S TH 4H AC QC 5C 2C 7D 4D,4,0.49,7.69,False,True
303,south,QS JS 6S 5S AH 9H 9C 8C 7C 6C 4C 9D 6D,6,0.29,8.15,False,False
303,west,LS DS AS 9S JH 7H 5H KC JC KD JD 5D 3D,13,0.08,10.23,False,False
304,north,LS QS 4S JH 9H 8H 4H 9C 7C 2C TD 5D 4D,7,0.23,7.77,False,False
304,east,AS JS TS 9S 5S 3S TH 5H KC 3C JD 8D 7D,6,0.04,8.38,False,False
304,south,DS KS 8S 7S 6S KH QH 6H QC JC 6C QD 3D,7,0.39,9.54,False,True
304,west,BS AH 7H 3H AC TC 8C 5C 4C AD KD 9D 6D,14,0.0,9.54,False,False
305,north,DS QS JS KH 8H 5H AC KC JC 3C QD 9D 3D,10,0.23,9.92,False,False
305,east,9S 8S JH 9H 4H 8C 7C 6C 2C KD 8D 7D 4D,2,0.96,7.38,False,True
305,south,BS AS KS TS 7S 6S TH QC TC 9C JD TD 5D,12,0.0,10.31,False,False
305,west,LS 5S 4S 3S AH QH 7H 6H 3H 5C 4C AD 6D,9,0.2,7.62,False,False
306,north,BS DS AS 8S 7S JH 3H JC TC 3C AD TD 5D,13,0.0,9.85,False,False
306,east,JS TS 5S 4S AH TH 7H 4H 7C 5C 4C 2C 4D,2,0.72,6.69,False,True
306,south,LS KS QS 9S 3S KH QH KC QC KD JD 9D 7D,17,0.02,11.0,False,False
306,west,6S 9H 8H 6H 5H AC 9C 8C 6C QD 8D 6D 3D,2,1.0,7.69,False,True
307,north,KS JS TS 3S AH 5H 3H AC 6C 2C KD 9D 8D,13,0.27,8.54,False,False
307,east,BS 7S 9H 7H 6H 4H JC 9C 8C 7C 4C 7D 3D,6,0.0,7.62,False,False
307,south,AS 8S 6S 5S 4S QH JH 8H KC QC JD TD 4D,7,0.34,9.08,False,False
307,west,LS DS QS 9S KH TH TC 5C 3C AD QD 6D 5D,12,0.1,10.0,False,False
308,north,LS DS AH TH 8H 7H 6H AC QC 8C 3C QD 4D,7,0.16,9.92,False,False
308,east,BS AS KS 6S 5S 3S QH 9H 4H 9C 4C AD 8D,16,0.0,9.08,False,False
308,south,QS TS 4S KH KC JC TC 7C 6C 2C JD 7D 3D,2,0.23,8.38,False,True
308,west,JS 9S 8S 7S JH 5H 3H 5C KD TD 9D 6D 5D,0,0.6,7.85,False,True
309,north,AH KH QH 9H 8H 7H KC QC 3C 2C KD 5D 3D,5,0.96,8.77,True,True
309,east,LS AS KS 9S 8S 5S JH TH AC QD JD TD 7D,14,0.0,10.77,False,False
309,south,QS TS 6S 3S 6H 4H 3H TC 8C 7C 8D 6D 4D,2,0.63,6.69,False,True
309,west,BS DS JS 7S 4S 5H JC 9C 6C 5C 4C AD 9D,10,0.0,9.0,False,False
310,north,KS QS TS JH 7H QC TC 8C 5C AD QD TD 8D,6,0.03,10.15,False,False
310,east,BS DS JS 6S 5S 4S 3S 9H 8H KC 7C 2C 7D,9,0.0,8.23,False,False
310,south,LS AS 9S 8S QH 6H 4H AC JC 6C KD 9D 4D,16,0.11,9.69,False,False
310,west,7S AH KH TH 5H 3H 9C 4C 3C JD 6D 5D 3D,0,1,7.15,False,True
311,north,BS LS KS QS 9S 4S AH JH 7H 5H QC 8D 6D,17,0.0,10.31,False,False
311,east,TS KH TH 9H 8H KC 9C 7C 6C 2C AD QD 3D,7,0.8,8.92,False,True
311,south,DS 8S 6S 5S QH 3H AC JC 5C 4C 3C 5D 4D,0,0.72,7.31,False,True
311,west,AS JS 7S 3S 6H 4H TC 8C KD JD TD 9D 7D,3,0.34,8.69,False,True
312,north,DS 9S KH TH 9H 6H 8C 5C JD 8D 7D 4D 3D,2,0.8,8.31,False,True
312,east,LS AS TS 7S 6S 3S 7H 3H 2C AD KD 9D 5D,12,0.05,8.38,False,False
312,south,BS JS 8S 4S AH JH AC QC JC 7C 6C 3C QD,10,0.0,10.0,False,False
312,west,KS QS 5S QH 8H 5H 4H KC TC 9C 4C TD 6D,6,0.23,8.54,False,False
313,north,JS 8S 6S 9H 7H 4H 3H TC 6C QD 6D 5D 3D,0,0.96,6.92,False,True
313,east,KS 9S AH JH TH 6H KC QC 7C 4C 3C 9D 4D,4,0.52,8.85,False,True
313,south,AS QS TS 7S 5S 4S 3S KH AC 8C KD JD 8D,12,0.01,9.38,False,False
313,west,BS LS DS QH 8H 5H JC 9C 5C 2C AD TD 7D,16,0.0,10.08,False,False
314,north,DS QS TS 8S 6S KH QH TH 7H AC TC TD 7D,8,0.32,10.31,False,False
314,east,LS KS 7S 5S JH 3H 5C 4C AD KD 9D 8D 5D,7,0.13,8.69,False,False
314,south,JS 9H 5H 4H KC QC 9C 8C 6C JD 6D 4D 3D,0,1.0,7.77,False,True
314,west,BS AS 9S 4S 3S AH 8H 6H JC 7C 3C 2C QD,13,0.0,8.46,False,False
315,north,DS TS 6S AH KH 6H 3H 7C 5C 2C KD TD 9D,7,0.64,8.69,False,True
315,east,BS AS 9S 8S QH TH 4H JC 9C 4C 5D 4D 3D,10,0.0,8.46,False,False
315,south,KS 4S 3S JH 7H 5H AC TC 6C AD JD 8D 6D,8,0.65,8.62,False,True
315,west,LS QS JS 7S 5S 9H 8H KC QC 8C 3C QD 7D,9,0.08,9.46,False,False
316,north,8S 6S 4S AH 9H 8H 4H 5C 3C 9D 7D 5D 3D,2,0.96,6.54,False,True
316,east,BS LS TS QH 7H 5H 3H 9C 8C 7C KD 8D 6D,14,0.0,9.31,False,False
316,south,QS 9S 5S KH TH 6H AC JC TC 2C AD QD TD,12,0.42,9.85,False,False
316,west,DS AS KS JS 7S 3S JH KC QC 6C 4C JD 4D,7,0.0,9.54,False,False
317,north,QS TS 6S 5S KH JH TH 9H JC 5C 4C TD 8D,4,0.42,8.77,False,True
317,east,BS KS 9S 3S AH QH 8H 7H QC 3C 2C 7D 3D,11,0.0,8.46,False,False
317,south,LS DS AS 8S 4S 4H 3H TC 8C 7C 6C KD 9D,11,0.11,9.0,False,False
317,west,JS 7S 6H 5H AC KC 9C AD QD JD 6D 5D 4D,7,0.64,9.0,False,True
318,north,BS QS 7S 6S 5S 7H 6H JC TC 8C 4C AD KD,15,0.0,9.23,False,False
318,east,LS AS 3S KH JH TH AC 7C TD 9D 6D 5D 4D,15,0.15,9.38,False,False
318,south,8S 4S QH 9H 4H 3H KC QC 9C 6C 5C JD 7D,0,0.8,7.92,False,True
318,west,DS KS JS TS 9S AH 8H 5H 3C 2C QD 8D 3D,7,0.07,8.69,False,False
319,north,AS TS 8S JH 8H 7H 4H 3H KC TC 8C 8D 3D,6,0.56,8.23,False,True
319,east,DS QS JS 6S AH QH 5H AC JC 7C 4C 3C 2C,7,0.23,8.92,False,False
319,south,BS 4S 3S 9C 6C QD JD TD 9D 7D 6D 5D 4D,6,0.0,7.92,False,False
319,west,LS KS 9S 7S 5S KH TH 9H 6H QC 5C AD KD,16,0.1,10.15,False,False
320,north,TS 9S 4S JH TH 5H 4H 8C 6C 3C QD TD 4D,1,0.96,7.38,False,True
320,east,AS KS QS 8S 7S 3S AH KC TC 7C KD 9D 3D,17,0.0,9.69,False,False
320,south,LS JS 5S 7H 6H AC JC 9C 5C AD 8D 6D 5D,9,0.21,9.0,False,False
320,west,BS DS 6S KH QH 9H 8H 3H QC 4C 2C JD 7D,7,0.0,9.15,False,False
321,north,BS KS TS 6S AH QH JH 8H 3H AC 8C JD TD,12,0.0,10.54,False,False
321,east,AS QS JS 6H KC 7C 3C AD QD 9D 6D 4D 3D,8,0.09,8.77,False,False
321,south,9S 8S 3S KH TH 4H JC TC 6C 5C KD 8D 5D,6,0.8,8.08,False,True
321,west,LS DS 7S 5S 4S 9H 7H 5H QC 9C 4C 2C 7D,5,0.2,7.85,False,False
322,north,TS 7S 6S KH AC TC 9C 5C 3C KD 7D 6D 3D,2,0.26,8.15,False,True
322,east,BS 9S 5S 4S JH 9H 7H 6H KC JC 6C JD 5D,9,0.0,8.77,False,False
322,south,DS AS KS JS 3S AH QH TH 8H 3H QC 4C 2C,6,0.0,9.31,False,False
322,west,LS QS 8S 5H 4H 8C 7C AD QD TD 9D 8D 4D,7,0.19,9.0,False,False
323,north,AS KS 9S 7S KH JH 6H 4H 3H JC TC 6C 2C,5,0.04,8.38,False,False
323,east,TS 8S 3S AH 9H 5H KC 4C 3C QD 8D 6D 3D,7,0.96,7.54,False,True
323,south,LS JS 4S 8H 7H AC 7C 5C AD KD TD 9D 4D,9,0.21,9.38,False,False
323,west,BS DS QS 6S 5S QH TH QC 9C 8C JD 7D 5D,9,0.0,9.92,False,False
324,north,BS DS 8S 6S 4S KH 7H 5H TC 6C 5C JD 4D,9,0.0,8.54,False,False
324,east,LS AS KS QS JS TS 5S AH KC 4C TD 8D 6D,19,0.0,10.46,False,False
324,south,3S JH TH 4H AC QC 9C 8C 7C 2C KD 7D 3D,3,1.0,7.92,False,True
324,west,9S 7S QH 9H 8H 6H 3H JC 3C AD QD 9D 5D,2,0.8,8.31,False,True
325,north,DS 8S 4S 9H 8H 6H 5H 3H TC 6C 3C 5D 3D,0,0.96,6.54,False,True
325,east,BS AS KS 9S 6S KH QH 2C AD KD JD TD 9D,14,0.0,11.0,False,False
325,south,LS QS JS TS 7S TH 7H 4H AC QD 8D 7D 6D,11,0.0,9.54,False,False
325,west,5S 3S AH JH KC QC JC 9C 8C 7C 5C 4C 4D,5,0.8,8.15,False,True
326,north,BS 6S AH 5H 3H QC 8C 3C AD JD TD 8D 5D,11,0.0,8.92,False,False
326,east,QS JS TS 8S 3S JH 8H 7H 6H AC KC QD 3D,9,0.05,9.08,False,False
326,south,LS DS 5S TH 9H JC 9C 6C 5C 2C 9D 6D 4D,5,0.26,8.23,False,True
326,west,AS KS 9S 7S 4S KH QH 4H TC 7C 4C KD 7D,12,0.03,9.0,False,False
327,north,BS TS 8S 6S 3S TH 7H 5H QC 8C 6C AD JD,11,0.0,9.0,False,False
327,east,DS 9S 5S AH QH 9H 6H KC JC 2C 9D 7D 4D,5,0.64,8.92,False,True
327,south,LS AS KS JS 7S 8H 4H 3C KD TD 6D 5D 3D,10,0.0,8.69,False,False
327,west,QS 4S KH JH 3H AC TC 9C 7C 5C 4C QD 8D,5,0.7,8.62,False,True
328,north,BS AS KS TS 9S 4S 3S 8H 5H QC 8C KD QD,14,0.0,9.85,False,False
328,east,DS JS TH 9H 4H 4C 2C JD TD 8D 7D 5D 3D,0,0.8,7.62,False,True
328,south,8S 5S JH 7H AC JC TC 9C 7C 5C 3C AD 6D,4,0.8,8.46,False,True
328,west,LS QS 7S 6S AH KH QH 6H 3H KC 6C 9D 4D,10,0.14,9.31,False,False
329,north,LS AS TS AH 9H QC 8C 6C 4C AD TD 6D 5D,14,0.11,9.85,False,False
329,east,6S 5S 4S QH JH 9C 3C 2C KD JD 8D 7D 3D,0,0.96,7.23,False,True
329,south,BS DS KS JS 9S 7S TH 4H 3H KC QD 9D 4D,9,0.0,9.77,False,False
329,west,QS 8S 3S KH 8H 7H 6H 5H AC JC TC 7C 5C,9,0.7,8.38,False,True
330,north,LS DS KS JS TS 8S 6S TC 7C KD QD 8D 7D,9,0.02,10.46,False,False
330,east,BS AS 5S 9H 8H 5H 4H 3H 6C 3C AD JD 6D,13,0.0,8.08,False,False
330,south,AH QH JH TH 7H 6H AC KC QC 5C 4C 9D 5D,0,0.96,9.38,True,True
330,west,QS 9S 7S 4S 3S KH JC 9C 8C 2C TD 4D 3D,2,0.21,7.31,False,True
331,north,DS TS 8S 6S 4S 7H 5H 4H 9C 7C 6C QD 4D,0,0.72,7.46,False,True
331,east,LS QS AH 3H QC 8C 4C 2C JD 9D 8D 6D 3D,11,0.23,8.31,False,False
331,south,AS KS JS 9S 7S 5S KH 9H 8H 6H 5C TD 5D,7,0.0,8.85,False,False
331,west,BS 3S QH JH TH AC KC JC TC 3C AD KD 7D,14,0.0,10.62,False,False
332,north,DS KS TS 9S 8S 4H QC 5C 4C AD QD 7D 6D,5,0.39,9.15,False,True
332,east,LS QS 7S 5S 7H AC TC 8C 6C 3C 2C TD 8D,7,0.17,8.31,False,False
332,south,BS AS 6S KH 8H 6H 5H 9C 7C KD 9D 5D 4D,13,0.0,8.92,False,False
332,west,JS 4S 3S AH QH JH TH 9H 3H KC JC JD 3D,3,0.64,8.85,False,True
333,north,5S AH KH QH 8H 7H 6H 5H 4H QC 5C JD 3D,1,1.0,8.08,False,True
333,east,KS QS JS TS 9S 8S 9C 8C 4C KD 8D 7D 4D,6,0.0,8.92,False,False
333,south,BS AS 7S JH 3H KC TC 7C 3C 2C AD 9D 5D,13,0.0,8.85,False,False
333,west,LS DS 6S 4S 3S TH 9H AC JC 6C QD TD 6D,10,0.16,9.38,False,False
334,north,LS 6S AH QH JH 7H 4H 5C 2C TD 9D 4D 3D,5,0.26,7.92,False,True
334,east,DS AS 5S 4S KH 8H 6H 3H JC 8C 7C 4C KD,5,0.14,8.54,False,False
334,south,QS JS TS 8S 3S TH 9H AC TC 3C 7D 6D 5D,6,0.06,8.31,False,False
334,west,BS KS 9S 7S 5H KC QC 9C 6C AD QD JD 8D,12,0.0,10.46,False,False
335,north,AS QS JS 8S 7S 5S 5H 4H 9C 8C 4C AD 7D,9,0.03,8.31,False,False
335,east,BS KS 4S 3S AH JH 7H QC JC QD 9D 6D 4D,12,0.0,9.46,False,False
335,south,LS 6S 9H 3H KC TC 7C 6C 5C 3C TD 8D 5D,5,0.26,7.77,False,True
335,west,DS TS 9S KH QH TH 8H 6H AC 2C KD JD 3D,7,0.64,9.69,False,True
336,north,DS TS 8S 6S KH JH 9H 6H 5H 3H KD 7D 3D,3,0.6,8.38,False,True
336,east,BS KS QS 5S AC TC 8C 7C 4C 3C JD 8D 6D,10,0.0,9.08,False,False
336,south,JS 7S 3S AH TH 7H KC JC 9C 2C AD 5D 4D,10,0.8,8.46,False,True
336,west,LS AS 9S 4S QH 8H 4H QC 6C 5C QD TD 9D,11,0.11,9.31,False,False
337,north,TH 9H 8H 3H AC KC JC TC KD QD JD 5D 4D,4,0.96,9.46,True,True
337,east,LS DS KS JS 7S 3S KH JH 7H 5H 4H 5C 8D,7,0.02,9.08,False,False
337,south,QS TS 9S 8S AH QC 9C 8C 7C 4C 2C AD 3D,10,0.0,8.62,False,False
337,west,BS AS 6S 5S 4S QH 6H 6C 3C TD 9D 7D 6D,9,0.0,8.08,False,False
338,north,BS TS 8S 7S 6S 9H 7H 6H 3H 8C 3C 8D 4D,6,0.0,7.38,False,False
338,east,DS 9S 5S KH JH 4H KC JC TC 9C 2C 7D 5D,3,0.64,8.77,False,True
338,south,AS 4S AC QC 7C 6C AD KD QD JD 9D 6D 3D,5,0.45,9.62,False,True
338,west,LS KS QS JS 3S AH QH TH 8H 5H 5C 4C TD,9,0.0,9.46,False,False
339,north,LS DS AS TS 5S 3S AH TH 7H 6H 9C QD TD,10,0.03,10.08,False,False
339,east,BS 9S 7S 6S 9H 8H 3H AC JC TC 6C 4C 4D,6,0.0,8.31,False,False
339,south,KS QS QH 5H 4H QC 8C 7C 5C AD KD 5D 3D,9,0.19,8.69,False,False
339,west,JS 8S 4S KH JH KC 3C 2C JD 9D 8D 7D 6D,6,0.8,8.15,False,True
340,north,AS JS 6S QH QC 7C 3C 2C 9D 8D 7D 4D 3D,3,0.67,7.54,False,True
340,east,5S 4S AH KH 9H 7H KC JC 9C 6C 4C TD 6D,4,0.8,8.54,False,True
340,south,BS LS DS KS QS 3S JH 6H 5H 3H AC 8C AD,23,0.0,10.54,False,False
340,west,TS 9S 8S 7S TH 8H 4H TC 5C KD QD JD 5D,2,0.6,8.62,False,True
341,north,AS 6S 5S 4S 3S 9H 3H KC 8C 6C 5C TD 7D,5,0.5,7.15,False,True
341,east,BS DS KS 8S AH 8H 5H TC 2C JD 9D 6D 3D,12,0.0,9.31,False,False
341,south,JS TS 9S 7S KH 4H AC JC 9C 3C AD QD 4D,10,0.15,9.31,False,False
341,west,LS QS QH JH TH 7H 6H QC 7C 4C KD 8D 5D,11,0.19,9.46,False,False
342,north,BS KS 4S 3S JH AC KC JC 7C 5C TD 9D 8D,8,0.0,9.62,False,False
342,east,DS QS TS QH TH 5H 3H QC 2C KD 7D 6D 4D,4,0.7,8.54,False,True
342,south,9S 8S 5S KH 9H 8H 7H 6H TC 6C 4C AD JD,4,0.8,8.46,False,True
342,west,LS AS JS 7S 6S AH 4H 9C 8C 3C QD 5D 3D,13,0.14,8.62,False,False
343,north,5S 4S 3S QH JH 5H 9C 7C 2C AD TD 7D 5D,3,0.96,7.23,False,True
343,east,BS LS DS QS 9S 8S 6S KH 3H KC 6C 5C QD,19,0.0,10.38,False,False
343,south,AS TS AH 9H 7H 6H 4H QC TC 8C 4C 3C 6D,4,0.56,8.23,False,True
343,west,KS JS 7S TH 8H AC JC KD JD 9D 8D 4D 3D,6,0.29,9.38,False,False
344,north,BS LS QS KH JH 8H 3H 7C 5C 2C 9D 7D 4D,15,0.0,8.77,False,False
344,east,AS KS 7S 5S 6H KC QC JC TC 3C AD KD JD,12,0.02,10.15,False,False
344,south,DS 8S 6S 4S 3S AH 9H 4H AC 6C 8D 6D 3D,8,0.6,7.69,False,True
344,west,JS TS 9S QH TH 7H 5H 9C 8C 4C QD TD 5D,1,0.25,8.62,False,True
345,north,LS QS 9S AH KH 9H 3C 2C KD TD 9D 7D 3D,14,0.19,9.23,False,False
345,east,DS AS KS JS 6S 4S QH QC JC 7C 5C 4C JD,5,0.0,9.62,False,False
345,south,8S 5S 3S JH TH 7H 5H 3H TC AD 6D 5D 4D,2,0.96,7.0,False,True
345,west,BS TS 7S 8H 6H 4H AC KC 9C 8C 6C QD 8D,6,0.0,9.38,False,False
346,north,BS LS TS 8S 7S 4S JH 7H 9C KD JD 7D 3D,13,0.0,9.46,False,False
346,east,DS KS 6S 8H KC QC 8C 7C 6C 3C 2C 8D 6D,2,0.65,8.23,False,True
346,south,AS QS 5S AH KH QH TH 9H 3H JC TC TD 9D,5,0.12,10.15,False,False
346,west,JS 9S 3S 6H 5H 4H AC 5C 4C AD QD 5D 4D,6,0.96,7.38,False,True
347,north,KS TS 9S 5S 3S TH 9H 7H QC 5C 4C 3C 4D,2,0.58,7.23,False,True
347,east,DS 8S 7S 5H 4H JC TC 8C JD TD 7D 6D 5D,0,0.8,8.23,False,True
347,south,BS QS JS 4S AH KH QH 3H 6C KD QD 8D 3D,14,0.0,9.85,False,False
347,west,LS AS 6S JH 8H 6H AC KC 9C 7C 2C AD 9D,12,0.11,9.92,False,False
348,north,JS 6S 3S 6H 3H AC JC 8C 4C JD 7D 6D 5D,2,0.96,7.31,False,True
348,east,BS TS KH 5H KC TC 9C 6C 5C AD KD 9D 4D,13,0.0,9.85,False,False
348,south,QS 9S 8S 5S 4S AH JH 9H QC 3C 2C QD 3D,7,0.53,8.0,False,True
348,west,LS DS AS KS 7S QH TH 8H 7H 4H 7C TD 8D,10,0.01,10.08,False,False
349,north,9S 4S KH QH 5H 8C 6C 4C 2C 9D 7D 5D 3D,4,0.96,6.69,False,True
349,east,DS AS KS 8S 6S 3S TH 9H 7H KC JC TD 4D,8,0.01,9.46,False,False
349,south,BS JS TS 7S JH 8H 4H QC 9C 7C QD JD 6D,8,0.0,9.62,False,False
349,west,LS QS 5S AH 6H 3H AC TC 5C 3C AD KD 8D,20,0.19,9.46,False,False
350,north,AS QS 9S 8S AH AC KC 9C AD 8D 6D 5D 4D,16,0.0,10.0,False,False
350,east,BS LS DS TS 7S QH 9H 7H 4H 8C 6C 5C 2C,11,0.0,9.08,False,False
350,south,KS JS 5S 4S 3S JH TH 6H QC 3C QD TD 9D,3,0.27,8.38,False,True
350,west,6S KH 8H 5H 3H JC TC 7C 4C KD JD 7D 3D,4,1.0,7.77,False,True
351,north,AS QS AH TH 5H 4H JC TC 3C KD JD 8D 7D,9,0.16,9.38,False,False
351,east,7S QH 6H KC QC 8C 7C 6C 4C 2C QD 6D 5D,1,1.0,7.69,False,True
351,south,BS LS JS 9S 8S 6S KH JH 8H TD 9D 4D 3D,14,0.0,9.62,False,False
351,west,DS KS TS 5S 4S 3S 9H 7H 3H AC 9C 5C AD,10,0.0,8.54,False,False
352,north,BS LS AS KH QH JH 9H 5H 4H KC 5C 4C 2C,23,0.0,9.62,False,False
352,east,JS 8S 7S 6S 3S TH AC 6C JD 8D 6D 5D 4D,4,0.6,7.62,False,True
352,south,DS KS QS 5S AH 6H 8C 7C 3C KD QD 9D 7D,10,0.14,9.54,False,False
352,west,TS 9S 4S 8H 7H 3H QC JC TC 9C AD TD 3D,4,0.8,8.46,False,True
353,north,DS KS QS 8S 4S AH JH 7H 5H 4H 4C AD 4D,8,0.14,8.85,False,False
353,east,JS TS KH 8H 3H JC 9C 5C 2C KD QD TD 3D,5,0.8,8.46,False,True
353,south,BS LS AS 9S 6S QH 9H QC TC 8C 6C 3C 7D,14,0.0,9.92,False,False
353,west,7S 5S 3S TH 6H AC KC 7C JD 9D 8D 6D 5D,7,0.8,8.0,False,True
354,north,AS KS TS KH 7H 5H 4H 8C 2C TD 7D 6D 4D,7,0.05,7.92,False,False
354,east,BS QS JS 9S 8S 7S 6S 8H AC QC 3C KD 9D,16,0.0,9.92,False,False
354,south,DS 5S 4S 3S AH 9H 3H JC TC 9C JD 8D 5D,4,0.6,8.23,False,True
354,west,LS QH JH TH 6H KC 7C 6C 5C 4C AD QD 3D,8,0.26,9.15,False,False
355,north,JS TS 8S 5S 9H TC 8C 3C TD 9D 6D 4D 3D,0,0.72,7.38,False,True
355,east,LS DS 4S KH 8H 7H 3H QC JC 9C 6C 5C JD,7,0.21,9.23,False,False
355,south,KS 7S 6S 3S JH 6H 5H 4H AC KC 2C AD QD,13,0.49,8.46,False,False
355,west,BS AS QS 9S AH QH TH 7C 4C KD 8D 7D 5D,18,0.0,10.15,False,False
356,north,BS LS QS 7S QH JH TC 6C AD 9D 8D 4D 3D,13,0.0,9.92,False,False
356,east,TS 9S 6S 5S 3S TH 9H QC 9C 5C 3C 7D 5D,0,0.72,7.15,False,True
356,south,AS JS 8S KH 7H 5H 3H JC 2C KD JD TD 6D,7,0.45,8.77,False,True
356,west,DS KS 4S AH 8H 6H 4H AC KC 8C 7C 4C QD,4,0.52,9.38,False,True
357,north,BS JS 4S AH 7H 7C 5C 4C QD 9D 8D 4D 3D,10,0.0,8.08,False,False
357,east,DS KS TS 8S 9H 8H 6H 5H 3H 9C 3C 2C 5D,2,0.58,7.38,False,True
357,south,QS 7S 3S JH 4H AC KC QC TC 6C JD TD 7D,2,0.56,9.23,False,True
357,west,LS AS 9S 6S 5S KH QH TH JC 8C AD KD 6D,19,0.08,10.54,False,False
358,north,DS KS 9S 4S 3S QH TC 5C 3C 2C AD 6D 5D,6,0.49,7.77,False,True
358,east,BS AS AH KH JH 6H 5H QC JC 8C KD JD 9D,13,0.0,11.08,False,False
358,south,JS TS 8S 7S TH 9H AC 9C 6C 4C TD 8D 7D,2,0.48,8.69,False,True
358,west,LS QS 6S 5S 8H 7H 4H 3H KC 7C QD 4D 3D,11,0.17,7.69,False,False
359,north,AS KS 7S 4S QH 9H 6H 5H 4H TC 7C 6D 4D,5,0.04,7.77,False,False
359,east,QS 3S KH TH 8H 3H JC 3C 2C QD 9D 8D 3D,4,0.84,7.46,False,True
359,south,DS 8S 5S JH KC QC 8C 6C 5C AD KD TD 5D,4,0.64,9.62,False,True
359,west,BS LS JS TS 9S 6S AH 7H AC 9C 4C JD 7D,19,0.0,10.38,False,False
360,north,AS JS TS KH JH 4H 3H AC 8C 6C TD 7D 3D,9,0.45,8.77,False,False
360,east,9S 8S 4S 7H QC 5C 4C AD KD QD 9D 6D 4D,1,0.8,8.23,False,True
360,south,KS 7S 9H 8H 6H 5H JC TC 9C 7C 3C 8D 5D,2,0.65,7.77,False,True
360,west,BS LS DS QS 6S 5S 3S AH QH TH KC 2C JD,21,0.0,10.46,False,False
361,north,LS KH JH 8H 7H QC TC 5C KD 9D 6D 5D 3D,6,0.26,9.08,False,False
361,east,AS KS JS 7S 6S 3S TH 9H AC 8C 3C JD 4D,9,0.0,8.69,False,False
361,south,BS TS 8S 5S 4S QH 5H 3H 7C 4C 2C AD 8D,11,0.0,7.62,False,False
361,west,DS QS 9S AH 6H 4H KC JC 9C 6C QD TD 7D,9,0.42,9.85,False,False
362,north,KS JS TS 8S 8H 5H AC 9C 4C QD 8D 6D 4D,6,0.27,8.62,False,False
362,east,BS DS AS 9S 7S 5S AH JH 6H 3H KC 9D 3D,11,0.0,9.69,False,False
362,south,QS 6S 3S QH 9H 7H 4H TC 5C 3C 2C TD 5D,2,0.84,6.77,False,True
362,west,LS 4S KH TH QC JC 8C 7C 6C AD KD JD 7D,12,0.16,10.15,False,False
363,north,BS TS 8S AH QH 3H TC 5C 4C 3C 2C TD 9D,11,0.0,8.23,False,False
363,east,LS KS 4S KH 9H 8H 5H AC 7C 6C AD 8D 3D,17,0.17,9.23,False,False
363,south,DS 3S TH 7H 6H KC QC JC KD QD 6D 5D 4D,4,0.64,9.0,False,True
363,west,AS QS JS 9S 7S 6S 5S JH 4H 9C 8C JD 7D,5,0.01,8.77,False,False
364,north,JS 7S 6S JH TH 6H 5H JC TC 8C AD JD 8D,4,0.64,9.08,False,True
364,east,DS QS 8S 5S 4S KH 7H KC QC 6C 3C KD 5D,10,0.42,8.92,False,False
364,south,BS AS AH 9H 8H AC 9C 7C 5C 4C 2C 9D 3D,13,0.0,8.85,False,False
364,west,LS KS TS 9S 3S QH 4H 3H QD TD 7D 6D 4D,8,0.16,8.38,False,False
365,north,DS KS 9S 5S 5H KC 4C 3C 2C JD 7D 5D 3D,4,0.58,7.31,False,True
365,east,AS QS 7S AH TH 9H 7H AC QC 9C 7C 5C TD,7,0.12,10.0,False,False
